"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"iOS over-the-air (OTA) update","Web","901069","112490","788579"
"Samsung Apps","Web","44074","11188","32886"
"iCloud (Apple)","Storage and Backup","2435367","829552","1605815"
"Instagram","Web","18492245","2541758","15950487"
"Amazon Prime Video","Media","164634","29754","134880"
"ISO Base Media File Format","Real Time Audio/Video","2896052805","55707733","2840345072"
"Microsoft SharePoint Online (Office 365)","Business Application","53087","14604","38483"
"Pinterest","Web","95653","18948","76705"
"Apple SIRI","Web","128254","77014","51240"
"Imgur.com","Storage and Backup","53022","7754","45268"
"Background Intelligent Transfer Service","File Sharing","74219776","9147490","65072286"
"Snapchat","Social Networking","7226913","833950","6392963"
"AddThis","Web","419434","35132","384302"
"Turn","Web","80667","24463","56204"
"Symantec","Web","179219","66730","112489"
"Oracle","Web","131021","46915","84106"
"TRUSTe","Web","334234","72908","261326"
"Zendesk","Business Collaboration","1045305","94818","950487"
"Google Safe Browsing","Web","472330","228540","243790"
"Samsung","Web","1447495","840631","606864"
"Crashlytics","Web","20599","6798","13801"
"Facebook Messenger","Internet Instant Messaging","373567","186907","186660"
"InMobi","Web","182344","49647","132697"
"Gravatar","Business Collaboration","45638","15456","30182"
"Mixpanel","Web","11695","4482","7213"
"Google Cloud Storage","Web","37807","11778","26029"
"Apple Location","Web","9084720","2224708","6860012"
"LOTAME","Web","85917","25560","60357"
"AOL One","Web","80039","34315","45724"
"Rlcdn","Web","190112","76589","113523"
"Advertising.com","Web","10512","2632","7880"
"Ad Safe Protected","Web","11513986","2576692","8937294"
"Atlas Solutions","Web","6826","2506","4320"
"BootstrapCDN","Web","371769","54578","317191"
"Microsoft SpyNet (aka Microsoft Active Protection Service)","Web","26920","16728","10192"
"Unruly","Web","16362","7348","9014"
"Android connectivity Manager","Network Service","48913","25387","23526"
"Krux","Web","16562","3996","12566"
"Microsoft Office OneNote (Office 365)","Business Application","427262","181446","245816"
"Branch Metrics","Web","90870","36716","54154"
"Liveperson","Web","756159","78144","678015"
"Zopim","Web","69752","27182","42570"
"Microsoft Excel Online (Office 365)","Web","33036651","8242603","24794048"
"Signal","Web","9459","2043","7416"
"Ensighten","Web","88344","10712","77632"
"MediaMath","Web","103310","46909","56401"
"LKQD","Web","6892","2824","4068"
"jQuery","Web","694267","61300","632967"
"TubeMogul","Web","9133","2374","6759"
"Microsoft OneDrive","Web","1096921","229732","867189"
"Revcontent","Web","18904","4794","14110"
"New Relic","Web","243737","123878","119859"
"Teads","Web","56183","17500","38683"
"hotjar","Web","189523","27776","161747"
"ZoomMeetings","Business Collaboration","424126","35546","388580"
"HyperText Transfer Protocol proxy","Network Service","948","500","448"
"Wix","Web","108982659","11727010","97255649"
"Firebase Cloud Messaging","Web","908032","244286","663746"
"ADventori","Web","12766","2591","10175"
"Flashtalking","Web","48955","12316","36639"
"Sharethrough","Web","96063","29832","66231"
"Yieldmo","Web","558876","80470","478406"
"MGID","Web","90499","43021","47478"
"DoubleVerify","Web","1167326","309813","857513"
"Media Innovation Group","Web","51332","21358","29974"
"eXelate","Web","34712","12746","21966"
"Cloudinary","Web","171945","35548","136397"
"Amplitude","Web","919987","733210","186777"
"Instructure","Web","13303","3216","10087"
"Workplace By Facebook","Social Networking","392035","133772","258263"
"Microsoft teams","Internet Instant Messaging","1153265","339595","813670"
"Simpli.fi","Web","28588","11574","17014"
"TikTok (Musical.ly)","Social Networking","11746543","1609580","10136963"
"Visual IQ","Web","9519","3073","6446"
"Apple News","Web","459637","46200","413437"
"Google GSuite","Web","3631370","561855","3069515"
"Unknown virtual protocol","Unclassified","48182338","7577310","40605028"
"Unknown virtual protocol","Unclassified","364865","79156","285709"
"Google Messages","Internet Instant Messaging","281145","86107","195038"
"DoorDash","Web","131071","49196","81875"
"UserReport","Web","17215","3754","13461"
"Go Daddy","Web","4087","1384","2703"
"Indeed","Web","6562033","3636268","2925765"
"Datadog","Web","229244","207638","21606"
"Font Awesome","Web","516426","97990","418436"
