"Application","Category","Total Bytes","Bytes Received","Bytes Sent"
"Rackspace","Web","1625762968","139064584","1486698384"
"Signal","Web","78630","22604","56026"
"Smaato","Web","290781","111208","179573"
"MediaMath","Web","551167","272166","279001"
"Everest Technologies","Web","1356588","331346","1025242"
"SpotXchange","Web","347925","165434","182491"
"Conversant","Web","487188","210434","276754"
"Adform","Web","885882","261682","624200"
"ZoomMeetings","Business Collaboration","1967900462","16867580","1951032882"
"Firebase Cloud Messaging","Web","2083783","869992","1213791"
"Bidswitch","Web","1664154","785552","878602"
"ADventori","Web","82075","20056","62019"
"Sharethrough","Web","3169101","1663562","1505539"
"MGID","Web","77831","37762","40069"
"Media Innovation Group","Web","92845","33796","59049"
"Okta","Web","102281319","26015200","76266119"
"PulsePoint","Web","968652","415440","553212"
"Sonobi","Web","1323097","739202","583895"
"Google Cloud Platform","Web","3244718","1702772","1541946"
"Microsoft teams","Internet Instant Messaging","307500415","81418932","226081483"
"Simpli.fi","Web","132097","50072","82025"
"Google APIs","Web","166654594","80839996","85814598"
"Unknown virtual protocol","Unclassified","152194","30290","121904"
"Pendo","Web","21595706","7821050","13774656"
"Contentful","Web","2523728","442466","2081262"
"Digicert","Web","429235","193940","235295"
"Intercom","Web","3971046","710966","3260080"
"File Transfer Protocol","File Sharing","8510","4970","3540"
"Google Maps","Web","1246838","97276","1149562"
"Internet Message Access Protocol Secure","Email","99145","43856","55289"
"Internet Security Association and Key Management Protocol","Tunneling and VPN","1614584","1045920","568664"
"XMPP Protocol (Jabber)","Business Collaboration","20354","14422","5932"
"Network Time Protocol","Network Service","151461","68706","82755"
"Server Message Block (Windows File Server)","File Sharing","1232","810","422"
"Session Traversal Utilities for NAT","Business Collaboration","163552","104718","58834"
"Wikipedia.com","Web","11606","1896","9710"
"Yahoo Mail v.2.0","Email","11135092","1364254","9770838"
"Expedia.fr","Web","7111","2640","4471"
"WordPress.com","Social Networking","234863","57102","177761"
"Tumblr","Social Networking","12970","4008","8962"
"Yandex.ru","Web","40661","22280","18381"
"iTunes","Media","4752379","1060870","3691509"
"Spotify","Media","139388","52604","86784"
"Netflix.com","Media","192923","71884","121039"
"Dropbox","Storage and Backup","51002","11044","39958"
"Google Translate","Web","119426","31712","87714"
"Salesforce","Business Application","326509","74866","251643"
"National Football League (NFL.com)","Web","670653","44620","626033"
"Vimeo","Web","931912","154590","777322"
"Weather.com","Web","9352","2502","6850"
"Taobao","Web","13137","2236","10901"
"Apple FaceTime","Real Time Audio/Video","10618879","2003420","8615459"
"Instagram","Web","604927430","50375294","554552136"
"Amazon Prime Video","Media","508528","160448","348080"
"Limelight Networks CDN","Web","521241700","39326410","481915290"
"Rakuten.co.jp","Web","118262","13180","105082"
"Google Talk (incl. Hangouts and Allo and Duo)","Real Time Audio/Video","208936","76444","132492"
"Zoho Corporation","Business Application","2962236","1385196","1577040"
"Microsoft SharePoint Online (Office 365)","Business Application","66569","7344","59225"
"ESPN.go.com","Web","1696529","104116","1592413"
"Pinterest","Web","605702","209752","395950"
"Google Documents (aka Google Drive)","Storage and Backup","79203","17916","61287"
"Apple Maps","Web","13827","2682","11145"
"Saavn Bollywood Music","Media","336836","45216","291620"
"Background Intelligent Transfer Service","File Sharing","30976229","3408836","27567393"
"Wp.pl","Web","23294","7682","15612"
"Snapchat","Social Networking","74455065","8902904","65552161"
"AddThis","Web","438510","51396","387114"
"Symantec","Web","164075","57516","106559"
"Bitstrips","Social Networking","1415470","194180","1221290"
"Zendesk","Business Collaboration","2201","1036","1165"
"Flurry","Business Application","34499","24266","10233"
"Crashlytics","Web","20806","6276","14530"
"Brightcove","Media","5168409","205084","4963325"
"Facebook Messenger","Internet Instant Messaging","1883046","1124962","758084"
"InMobi","Web","234016","63158","170858"
"AppsFlyer","Business Application","466620","210002","256618"
"Gravatar","Business Collaboration","71076","20320","50756"
"Mixpanel","Web","107038","74810","32228"
"Cedexis","Web","40025","5688","34337"
"Google Cloud Storage","Web","149246","19230","130016"
"CPMSTAR","Web","11668","1620","10048"
"ADTECH","Web","259038","44098","214940"
"Sizmek (previously MediaMind)","Web","282162","52764","229398"
"AOL One","Web","73076","30418","42658"
"Realestate","Web","22851","6848","16003"
"GitHub","Web","19329","2858","16471"
"Advertising.com","Web","183768","75674","108094"
"Ad Safe Protected","Web","6735049","1469920","5265129"
"Scotiabank","Web","40396959","19545744","20851215"
"Atlas Solutions","Web","20532","6914","13618"
"Urbanairship","Web","113451","51286","62165"
"Fastly","Web","12547","4996","7551"
"Disney Channel","Web","70869","7014","63855"
"Rogers TV","Web","3504230","128906","3375324"
"UpLynk","Web","15346","4492","10854"
"NBC","Web","10747470","502334","10245136"
"Localytics","Web","9167","3436","5731"
"Android connectivity Manager","Network Service","59300","33928","25372"
"Branch Metrics","Web","185400","64362","121038"
"Optimizely","Web","265211","60958","204253"
"Liveperson","Web","1593870","171748","1422122"
"Mapbox","Web","1207795","78486","1129309"
"Verizon","Web","36515","8176","28339"
"LKQD","Web","18853","6834","12019"
"jQuery","Web","375720","69746","305974"
"TubeMogul","Web","9984","3164","6820"
"Microsoft OneDrive","Web","274323","72542","201781"
"Revcontent","Web","20481","6016","14465"
"Google Photos (formerly Google Picasa)","Web","10927","4502","6425"
"Uber (formerly UberCab)","Web","63874","3254","60620"
"Teads","Web","2976069","198336","2777733"
"hotjar","Web","14747","2302","12445"
"HyperText Transfer Protocol proxy","Network Service","11260","5316","5944"
"Innovid","Web","18274402","1475458","16798944"
"Heroku","Web","155673","9564","146109"
"Bugsnag","Web","20441","6400","14041"
"Tealium","Web","427721","211980","215741"
"Flashtalking","Web","236037","84536","151501"
"Yieldmo","Web","1136502","193194","943308"
"DoubleVerify","Web","4824562","1273290","3551272"
"Walmart","Web","9759","3062","6697"
"eXelate","Web","64155","22306","41849"
"Cloudinary","Web","71192","12600","58592"
"Amplitude","Web","23452933","21745022","1707911"
"Akamai Video","Media","27313","10062","17251"
"Cisco","Web","241202","135968","105234"
"Fox Networks","Web","469829","48810","421019"
"Disqus","Web","22886","8416","14470"
"ByteDance","Web","16980","4212","12768"
"TikTok (Musical.ly)","Social Networking","23107526","3621860","19485666"
"Visual IQ","Web","9409","3242","6167"
"Alibaba Cloud","Web","26434","10660","15774"
"Apple News","Web","7300749","845656","6455093"
"Tesla","Web","118321","31718","86603"
"Google GSuite","Web","206041","32198","173843"
"Megaphone","Web","61061","5438","55623"
"TripAdvisor","Web","2871363","464358","2407005"
"Unknown virtual protocol","Unclassified","131624","75128","56496"
"Unknown virtual protocol","Unclassified","11651825","1011812","10640013"
"Unknown virtual protocol","Unclassified","664648","341558","323090"
"Google Pay","Web","30927","11276","19651"
"JWPLAYER","Web","107807918","3708014","104099904"
"Shopify","Web","181708","9250","172458"
"Spotify Audio","Real Time Audio/Video","1180728","106426","1074302"
"Connatix","Real Time Audio/Video","347955","25232","322723"
"UserReport","Web","18546","5218","13328"
"Indeed","Web","20419","6504","13915"
"TMZ","Web","1574062","195574","1378488"
"The Walt Disney Company","Web","1527787","189956","1337831"
"Font Awesome","Web","24831","6126","18705"
